amount,amount_log,threshold_proximity,amount_roundness,is_near_threshold,exceeds_atm_daily,exceeds_tier1_daily,hour_of_day,is_late_night,is_weekend,inter_txn_interval_seconds,daily_txn_count,hourly_txn_count,daily_velocity,amount_vs_customer_mean,amount_zscore,channel_consistency,hour_consistency,sum_1h,sum_24h,sum_7d,count_1h,count_24h,cross_account_sum_24h,cross_account_threshold_ratio,cross_account_sum_6h,cross_account_ratio_6h,max_single_24h,cov_24h,accounts_per_customer,account_age_days,unique_counterparties_24h,tier_numeric,channel_numeric,type_numeric,is_suspicious,suspicious_typology,transaction_id,account_id,customer_id
7350.0,8.902591637374087,0.00147,0.9931972789115646,0,0,0,16,0,0,-12248.0,4,2,0.16666666666666666,0.35497973174399006,-0.4892783249423762,0,1,75041.63,82821.63,82821.63,2,4,82821.63,0.016564326,82821.63,0.016564326,67691.63,1.3183095088710008,2,0,2,3,1,2,0,normal,TXN-4293E309,ACC-1021,CUST-2017
20996.21,9.952144850736412,0.004199242,0.999819491231989,0,0,0,7,0,0,-46461.0,3,2,0.125,2.5019107323937955,1.3934793577327242,1,1,24976.21,25176.21,25176.21,2,3,25176.21,0.005035242,25176.21,0.005035242,20996.21,1.0778134057453825,1,0,1,2,3,1,0,normal,TXN-ACAD44F1,ACC-1010,CUST-2007
13590.0,9.517163087955348,0.002718,0.9992641648270787,0,0,0,7,0,0,-29775.0,6,6,0.25,0.7099272450817905,-0.24900812933654254,0,0,114856.84,114856.84,114856.84,6,6,114856.84,0.022971368,114856.84,0.022971368,65606.49,1.1649127909642132,1,-1,1,2,3,2,0,normal,TXN-3C82BE6D,ACC-1018,CUST-2014
22208.0,10.008252891111209,0.0044416,0.9996397694524496,0,0,0,17,0,0,35582.0,7,5,0.2916666666666667,1.1341785391497923,0.12708671000081737,1,1,57868.35,137064.84,137064.84,5,7,137064.84,0.027412968,123474.84,0.024694967999999998,65606.49,1.0558030745223423,1,0,1,2,3,0,0,normal,TXN-0F6704CF,ACC-1018,CUST-2014
118165.33,11.679848487198935,0.023633066,0.9997065975273797,0,0,1,11,0,0,-4023.0,6,6,0.25,2.2749581454305745,0.9756116185505922,0,1,311650.56,311650.56,311650.56,6,6,311650.56,0.062330112,311650.56,0.062330112,171704.99,1.3068296043098622,2,-1,2,1,1,1,0,normal,TXN-6522C515,ACC-1015,CUST-2011
500,6.2166061010848646,0.0001,1.0,0,0,0,15,0,0,-2807.0,3,3,0.125,0.012515326059703945,-0.7116114501575805,0,0,119853.05,119853.05,119853.05,3,3,119853.05,0.02397061,119853.05,0.02397061,118353.05,1.3876739528595634,1,-1,1,2,0,3,0,normal,TXN-D40BDA10,ACC-1020,CUST-2016
200,5.303304908059076,4e-05,1.0,0,0,0,8,0,0,3588.0,2,2,0.08333333333333333,0.003214915407136485,-1.0,0,1,124420.07,124420.07,124420.07,2,2,124420.07,0.024884014000000003,124420.07,0.024884014000000003,124220.07,0.9967850845928635,1,0,1,2,2,3,0,normal,TXN-C0E9267D,ACC-1017,CUST-2013
41631.46,10.636635430444118,0.008326291999999999,0.9992443214818794,0,0,1,22,0,0,10721.0,10,1,0.4166666666666667,2.858818396960241,1.6769986763020637,1,0,41631.46,145624.71,145624.71,1,10,145624.71,0.029124941999999997,80577.01999999999,0.016115403999999996,41631.46,1.1084197162630485,3,0,3,1,3,0,0,normal,TXN-CD363ECD,ACC-1006,CUST-2005
2340.0,7.75833346749091,0.000468,0.9829059829059829,0,0,0,9,0,0,6212.0,4,3,0.16666666666666666,0.03551412982395046,-0.5754941878631182,0,1,259577.07,263557.07,263557.07,3,4,263557.07,0.052711414,263557.07,0.052711414,257137.07,1.6759263438564098,1,-1,1,1,1,2,0,normal,TXN-DA00DC12,ACC-1011,CUST-2008
15886.9,9.673313092206737,0.00317738,0.9991754212590247,0,0,0,17,0,0,-2203.0,5,3,0.20833333333333334,0.7115902554475944,-0.2326222613723593,0,1,32646.9,111629.54999999999,111629.54999999999,3,5,111629.54999999999,0.022325909999999997,32646.9,0.00652938,76982.65,1.2398200535534605,1,0,1,2,1,1,0,normal,TXN-203C5BFB,ACC-1000,CUST-2000
2720.0,7.908754738783246,0.000544,0.9926470588235294,0,0,0,15,0,0,21531.0,5,1,0.20833333333333334,0.05107461938048214,-0.49569542562700053,0,0,2720.0,266277.07,266277.07,1,5,266277.07,0.053255414,262297.07,0.052459414,257137.07,1.9143315260963543,1,0,1,1,1,2,0,normal,TXN-11F52EFA,ACC-1011,CUST-2008
44182.81,10.696113711372611,0.008836562,0.9996109346598824,0,0,1,18,0,0,2687.0,4,2,0.16666666666666666,1.509758087588249,0.7950519605730919,1,0,44382.81,117059.31,117059.31,2,4,117059.31,0.023411862,69746.01,0.013949201999999999,47313.3,0.6411632356969519,1,0,1,1,3,1,0,normal,TXN-6344E51B,ACC-1003,CUST-2002
10591.27,9.267879768788458,0.002118254,0.9991757362431513,0,0,0,9,0,0,-24041.0,6,5,0.25,0.22952288441502558,-0.3765685249112389,1,1,272888.34,276868.34,276868.34,5,6,276868.34,0.05537366800000001,276868.34,0.05537366800000001,257137.07,2.0460475706688017,1,-1,1,1,1,0,0,normal,TXN-E5F78986,ACC-1011,CUST-2008
88543.79,11.391263804664668,0.017708757999999998,0.9995054424483073,0,0,0,13,0,0,-9256.0,4,4,0.16666666666666666,1.6995226990965888,0.6952431302308827,1,0,208396.84,208396.84,208396.84,4,4,208396.84,0.041679368,208396.84,0.041679368,118353.05,1.0061554996800688,1,-1,1,2,2,1,0,normal,TXN-3CAE9C2C,ACC-1020,CUST-2016
200,5.303304908059076,4e-05,1.0,0,0,0,20,0,0,14965.0,5,2,0.20833333333333334,0.01204505380103956,-0.636928564369454,1,1,67891.63,83021.63,83021.63,2,5,83021.63,0.016604326000000003,75341.63,0.015068326000000002,67691.63,1.5511236290321118,2,0,2,3,2,3,0,normal,TXN-D570579D,ACC-1022,CUST-2017
16925.83,9.736655216012299,0.003385166,0.9984739300820107,0,0,0,13,0,0,16519.0,7,2,0.2916666666666667,0.40327828833363166,-0.28457824588627223,1,0,19645.83,293794.17000000004,293794.17000000004,2,7,293794.17000000004,0.05875883400000001,293794.17000000004,0.05875883400000001,257137.07,2.096863412057294,1,0,1,1,3,1,0,normal,TXN-CABA91C5,ACC-1011,CUST-2008
19765.43,9.89174032322748,0.003953086,0.9982509866974815,0,0,0,3,1,0,-7398.0,8,8,0.3333333333333333,1.1606952451434565,0.2628068952846204,1,0,136231.66,136231.66,136231.66,8,8,136231.66,0.027246332,136231.66,0.027246332,35204.23,0.6114574922755474,2,-1,2,1,1,0,0,normal,TXN-D5300E25,ACC-1002,CUST-2001
13280.0,9.49408972140025,0.002656,0.9984939759036144,0,0,0,7,0,0,-49867.0,6,6,0.25,0.8274003254150526,-0.11766389277112407,1,0,96301.63,96301.63,96301.63,6,6,96301.63,0.019260326,96301.63,0.019260326,67691.63,1.4668873391829944,2,-1,2,3,2,2,0,normal,TXN-871B2C76,ACC-1021,CUST-2017
2700.0,7.901377353792616,0.00054,1.0,0,0,0,13,0,0,19402.0,4,2,0.16666666666666666,0.38742712872373974,-0.5198624411009948,0,0,6680.0,27876.21,27876.21,2,4,27876.21,0.005575242,27676.21,0.005535242,20996.21,1.1783364652751562,1,0,1,2,1,2,0,normal,TXN-ED1220F9,ACC-1010,CUST-2007
4970.0,8.511376306094673,0.000994,0.993963782696177,0,0,0,18,0,0,22710.0,6,2,0.25,0.6299067560562515,-0.601482183949997,1,1,5170.0,47340.34,47340.34,2,6,47340.34,0.009468068,20350.34,0.004070068,14890.0,0.6153020884397726,1,0,1,1,3,2,0,normal,TXN-222158A0,ACC-1004,CUST-2003
92395.96,11.433849356655644,0.018479192000000002,0.9999562751444977,0,0,1,12,0,0,-21856.0,7,6,0.2916666666666667,4.628516140759417,2.421675955898308,0,0,124846.3,139736.3,139736.3,6,7,139736.3,0.027947259999999998,139736.3,0.027947259999999998,92395.96,1.4983491626622016,1,0,1,1,0,0,0,normal,TXN-6DFD202C,ACC-1004,CUST-2003
127013.17,11.752053934019873,0.025402634,0.9998963099653366,0,1,1,21,0,0,32336.0,8,2,0.3333333333333333,0.15892749638168682,-1.0840606363057752,0,1,215144.5,5382387.780000001,7991893.970000002,2,8,5382387.780000001,1.0764775560000002,1042990.91,0.208598182,1589152.1,0.9379773124616747,1,0,1,1,0,1,0,normal,TXN-DD8BF334,ACC-1012,CUST-2009
500,6.2166061010848646,0.0001,1.0,0,0,0,21,0,0,35986.0,7,2,0.2916666666666667,0.011212537949635587,-0.674502788728389,1,0,600,312150.56,312150.56,2,7,312150.56,0.062430112,20180.24,0.004036048,171704.99,1.4659501466472553,2,0,2,1,0,3,0,normal,TXN-F45FFB59,ACC-1014,CUST-2011
11930.0,9.3868953338758,0.002386,0.9974853310980721,0,0,0,11,0,0,-37765.0,11,8,0.4583333333333333,0.8329170229185786,-0.15531146256498485,1,0,152974.71,157554.71,157554.71,8,11,157554.71,0.031510942,157554.71,0.031510942,41631.46,1.0757929538620576,3,-1,3,1,3,2,0,normal,TXN-4F907925,ACC-1008,CUST-2005
2000,7.601402334583733,0.0004,1.0,0,0,0,14,0,0,-24405.0,8,4,0.3333333333333333,0.05093099308815493,-0.5939208668158849,0,1,22180.24,314150.56,314150.56,4,8,314150.56,0.062830112,314150.56,0.062830112,171704.99,1.5979721541018965,2,-1,2,1,2,3,0,normal,TXN-D6243C6F,ACC-1014,CUST-2011
51295.2,10.845371954341166,0.010259039999999999,0.9999064239928882,0,0,0,21,0,0,50419.0,7,3,0.2916666666666667,2.432751435108735,1.206242036840942,1,1,119186.83,147596.83000000002,147596.83000000002,3,7,147596.83000000002,0.029519366000000002,126536.83,0.025307366,67691.63,1.1877810516876068,2,0,2,3,2,0,0,normal,TXN-482DDAD8,ACC-1021,CUST-2017
20087.77,9.907916231444888,0.0040175540000000004,0.9993911718423698,0,0,0,11,0,0,-933.0,12,9,0.5,1.35695718726737,0.3561152537412105,1,0,173062.47999999998,177642.47999999998,177642.47999999998,9,12,177642.47999999998,0.035528496,177642.47999999998,0.035528496,41631.46,1.0023642164083522,3,-1,3,1,3,0,0,normal,TXN-59553899,ACC-1007,CUST-2005
2030.0,7.616283561580385,0.000406,0.9852216748768473,0,0,0,12,0,0,-29972.0,3,3,0.125,1.068421052631579,0.11884169929036817,0,0,5700.0,5700.0,5700.0,3,3,5700.0,0.00114,5700.0,0.00114,3170.0,0.5757327019062938,1,-1,1,3,1,2,0,normal,TXN-F15596CB,ACC-1019,CUST-2015
10920.0,9.298442820197728,0.002184,0.9981684981684982,0,0,0,19,0,0,9889.0,8,4,0.3333333333333333,0.5903307392838347,-0.3876443090462332,1,1,46380.35,147984.84,147984.84,4,8,147984.84,0.029596967999999998,134394.84,0.026878968,65606.49,1.0568174255521063,1,0,1,2,1,2,0,normal,TXN-F5C8AC49,ACC-1018,CUST-2014
4570.0,8.427487278331744,0.000914,0.9934354485776805,0,0,0,21,0,0,37152.0,13,2,0.5416666666666666,0.3260479194399857,-0.6508049309843983,1,0,46201.46,182212.47999999998,182212.47999999998,2,13,182212.47999999998,0.036442496,112735.54000000001,0.022547108000000003,41631.46,1.035566954817942,3,0,3,1,3,2,0,normal,TXN-2C2C3951,ACC-1007,CUST-2005
113602.78,11.640472059363487,0.022720556,0.99997552876787,0,0,0,19,0,0,21919.0,5,2,0.20833333333333334,1.764020404744577,0.9292647154838279,0,1,231955.83000000002,321999.62,321999.62,2,5,321999.62,0.064399924,233455.83000000002,0.046691166000000006,118353.05,0.8221773537874885,1,0,1,2,1,0,0,normal,TXN-E48D38A4,ACC-1020,CUST-2016
5900.0,8.682877107057168,0.00118,1.0,0,0,0,7,0,0,-17139.0,8,8,0.3333333333333333,0.32409502301280657,-0.43382913668757334,1,1,145636.3,145636.3,145636.3,8,8,145636.3,0.02912726,145636.3,0.02912726,92395.96,1.5579981145294848,1,-1,1,1,3,2,0,normal,TXN-718C6F1D,ACC-1004,CUST-2003
84033.25,11.3389797328181,0.01680665,0.9996043232886982,0,0,1,15,0,0,-23189.0,14,6,0.5833333333333334,4.418720630749647,2.848964776559985,1,0,196768.79,266245.73,266245.73,6,14,266245.73,0.053249146,261865.72999999998,0.052373145999999995,84033.25,1.1999869773320329,3,-1,3,1,3,1,1,kyc_tier1_breach,TXN-910E2F77,ACC-1006,CUST-2005
40246.63,10.60280639912552,0.008049325999999999,0.9988413936769365,0,0,1,14,0,0,-25385.0,10,6,0.4166666666666667,0.055117676849431634,-1.0948544052039582,0,0,2470135.78,6826615.280000001,8032140.6000000015,6,10,6826615.280000001,1.3653230560000003,5422634.410000001,1.0845268820000002,1589152.1,0.9402232310198935,1,-1,1,1,1,0,0,normal,TXN-254DD0D4,ACC-1012,CUST-2009
2000,7.601402334583733,0.0004,1.0,0,0,0,10,0,0,-23833.0,6,5,0.25,0.10560633215567607,-0.6421023624172519,1,0,36646.9,113629.54999999999,113629.54999999999,5,6,113629.54999999999,0.02272591,36646.9,0.00732938,76982.65,1.392914463789385,1,0,1,2,3,3,0,normal,TXN-611DE683,ACC-1000,CUST-2000
200,5.303304908059076,4e-05,1.0,0,0,0,1,1,0,-43693.0,8,8,0.3333333333333333,0.005442284790885478,-0.4378539083255295,1,0,293994.17000000004,293994.17000000004,293994.17000000004,8,8,293994.17000000004,0.05879883400000001,293994.17000000004,0.05879883400000001,257137.07,2.2714373362854503,1,-1,1,1,1,3,0,normal,TXN-B6FB3FF0,ACC-1011,CUST-2008
17971.59,9.796603098496066,0.003594318,0.9984191715924968,0,0,0,3,1,0,-21634.0,5,5,0.20833333333333334,0.697286920869476,-0.7365085459544204,1,0,128867.97,128867.97,128867.97,5,5,128867.97,0.025773594,128867.97,0.025773594,41931.75,0.41101095268113536,1,-1,1,2,3,1,0,normal,TXN-08ABF81C,ACC-1013,CUST-2010
8020.0,8.989818381366925,0.001604,0.9975062344139651,0,0,0,17,0,0,-7266.0,6,4,0.25,0.14580951277987655,-0.8914506397389907,1,1,240975.83000000002,330019.62,330019.62,4,6,330019.62,0.066003924,330019.62,0.066003924,118353.05,0.9582027867187612,1,-1,1,2,2,2,0,normal,TXN-8DA7D875,ACC-1020,CUST-2016
1000,6.90875477931522,0.0002,1.0,0,0,0,21,0,0,10518.0,5,1,0.20833333333333334,0.04235159429612116,-1.1174288771538612,0,0,1000,118059.31,118059.31,1,5,118059.31,0.023611862,70746.01,0.014149202,47313.3,0.8570106118458742,1,0,1,1,1,3,0,normal,TXN-796661BA,ACC-1003,CUST-2002
34622.19,10.452278967755056,0.006924438000000001,0.9993590815601208,0,0,0,15,0,0,31617.0,5,2,0.20833333333333334,0.8416048228344305,-0.17144473404135271,1,1,35122.19,205691.49,205691.49,2,5,205691.49,0.041138298,117229.28,0.023445856,88462.21,0.9238847611812,1,0,1,2,0,0,0,normal,TXN-5D6C70F2,ACC-1009,CUST-2006
38861.74,10.56779122996711,0.007772347999999999,0.9990154841239738,0,0,0,15,0,0,41769.0,6,4,0.25,1.390155864455975,1.0070196580157689,1,1,115834.45999999999,167729.71,167729.71,4,6,167729.71,0.033545941999999995,149758.12,0.029951624,41931.75,0.38743619486509134,1,-1,1,2,1,1,0,normal,TXN-340EEAA1,ACC-1013,CUST-2010
53440.09,10.886335204709104,0.010688017999999999,0.9992498141376633,0,0,1,16,0,0,34053.0,9,5,0.375,2.4159610790611588,1.0821559553483695,1,1,73790.43,199076.38999999998,199076.38999999998,5,9,199076.38999999998,0.039815277999999996,178286.39,0.035657278,92395.96,1.3084630473667078,1,0,1,1,3,0,0,normal,TXN-6EF764BE,ACC-1004,CUST-2003
12794.09,9.456816782566806,0.002558818,0.9995380679673193,0,0,0,9,0,0,-27592.0,5,4,0.20833333333333334,0.5813599692536625,-0.6586709568858705,0,0,103435.87,110035.87,110035.87,4,5,110035.87,0.022007173999999997,110035.87,0.022007173999999997,45425.97,0.6355829513504362,1,-1,1,2,1,0,0,normal,TXN-A75B201E,ACC-1005,CUST-2004
200,5.303304908059076,4e-05,1.0,0,0,0,18,0,0,61114.0,9,1,0.375,0.006118408124810903,-0.40848482220885934,1,0,200,294194.17000000004,294194.17000000004,1,9,294194.17000000004,0.058838834000000007,19845.83,0.0039691660000000005,257137.07,2.433093074305255,1,0,1,1,3,3,0,normal,TXN-414004B7,ACC-1011,CUST-2008
1000,6.90875477931522,0.0002,1.0,0,0,0,17,0,0,7161.0,15,5,0.625,0.056128118492295466,-0.7473802709071863,1,0,86147.01999999999,267245.73,267245.73,5,15,267245.73,0.053449145999999996,262165.73,0.05243314599999999,84033.25,1.2629071414502453,3,0,3,1,3,3,0,normal,TXN-EF8D57E9,ACC-1008,CUST-2005
178340.35,12.091454689470694,0.03566807,0.9997737472198523,0,0,1,18,0,0,14322.0,11,4,0.4583333333333333,0.26065272095905656,-0.8128648271910683,0,0,1220331.26,7004955.630000001,8210480.950000001,4,11,7004955.630000001,1.400991126,4318705.72,0.8637411439999999,1589152.1,0.987608510490487,1,0,1,1,1,1,0,normal,TXN-41075DC5,ACC-1012,CUST-2009
25274.1,10.137575000359579,0.00505482,0.998975235517783,0,0,0,8,0,0,-23976.0,7,6,0.2916666666666667,0.9166591063668639,-0.22816454128381417,1,0,175032.22,193003.81,193003.81,6,7,193003.81,0.038600762,193003.81,0.038600762,41931.75,0.3652666324232574,1,-1,1,2,3,1,0,normal,TXN-2F9503BA,ACC-1013,CUST-2010
21362.14,9.969422286015458,0.004272428,0.9982277056512128,0,0,0,18,0,0,-5468.0,9,5,0.375,1.1352978364302688,0.13796140493912634,1,1,67742.48999999999,169346.97999999998,169346.97999999998,5,9,169346.97999999998,0.033869395999999996,155756.97999999998,0.031151395999999998,65606.49,0.980693379354662,1,0,1,2,1,1,0,normal,TXN-FE6302BC,ACC-1018,CUST-2014
20547.19,9.930528138186418,0.004109438,0.9977033355899274,0,0,0,11,0,0,-20901.0,7,7,0.2916666666666667,0.4102793701434542,-0.5875935135433213,0,0,350566.81,350566.81,350566.81,7,7,350566.81,0.070113362,350566.81,0.070113362,118353.05,1.0036200473017434,1,-1,1,2,1,0,0,normal,TXN-4D7BCB69,ACC-1020,CUST-2016
7250.0,8.888894669371593,0.00145,0.993103448275862,0,0,0,11,0,0,8314.0,6,4,0.25,0.37088866715146507,-0.8845498040634039,1,0,97891.78,117285.87,117285.87,4,6,117285.87,0.023457174,117285.87,0.023457174,45425.97,0.7112220589033568,1,-1,1,2,1,2,0,normal,TXN-74F89012,ACC-1005,CUST-2004
10500.0,9.259225769705994,0.0021,1.0,0,0,0,12,0,0,-30822.0,6,5,0.25,0.49004618957584634,-0.5718346131236324,0,1,81246.01,128559.31,128559.31,5,6,128559.31,0.025711862,128559.31,0.025711862,47313.3,0.8917854895815831,1,0,1,1,1,2,0,normal,TXN-37E595E3,ACC-1003,CUST-2002
500,6.2166061010848646,0.0001,1.0,0,0,0,18,0,0,1842.0,12,5,0.5,0.0007916228328358258,-1.009698955078604,1,0,1220831.26,7005455.630000001,8210980.950000001,5,12,7005455.630000001,1.401091126,2648976.13,0.529795226,1589152.1,1.0745427746774712,1,0,1,1,1,3,0,normal,TXN-A2DB5AC6,ACC-1012,CUST-2009
2000,7.601402334583733,0.0004,1.0,0,0,0,17,0,0,33108.0,3,1,0.125,0.0474608185235145,-0.6915446353440012,1,0,2000,126420.07,126420.07,1,3,126420.07,0.025284014,2000,0.0004,124220.07,1.3774080989040647,1,0,1,2,1,3,0,normal,TXN-D52DA8EB,ACC-1017,CUST-2013
2860.0,7.95892649305011,0.000572,0.986013986013986,0,0,0,16,0,0,17974.0,7,3,0.2916666666666667,0.16663077973466753,-1.011999536656062,1,1,48075.81,120145.87,120145.87,3,7,120145.87,0.024029174,100751.78,0.020150356,45425.97,0.8234877488373409,1,0,1,2,1,2,0,normal,TXN-31829A59,ACC-1005,CUST-2004
1000,6.90875477931522,0.0002,1.0,0,0,0,22,0,0,68432.0,9,2,0.375,0.06558253394296913,-1.2912803661095746,1,0,17400.0,137231.66,137231.66,2,9,137231.66,0.027446332,48053.15,0.00961063,35204.23,0.7236363926699236,2,0,2,1,1,3,0,normal,TXN-17CF3CC3,ACC-1002,CUST-2001
1000,6.90875477931522,0.0002,1.0,0,0,0,7,0,0,-42294.0,14,12,0.5833333333333334,0.0017048261662126723,-0.9386746770043147,1,0,5602474.760000001,8211980.950000001,8211980.950000001,12,14,8211980.950000001,1.6423961900000001,5602474.760000001,1.120494952,1589152.1,1.0635156122670162,1,-1,1,1,1,3,0,normal,TXN-0AE5FEA4,ACC-1012,CUST-2009
100,4.61512051684126,2e-05,1.0,0,0,0,11,0,0,-32694.0,8,7,0.3333333333333333,0.005416500814540162,-0.7515121828371399,1,0,134416.83000000002,147696.83000000002,147696.83000000002,7,8,147696.83000000002,0.029539366000000004,147696.83000000002,0.029539366000000004,67691.63,1.3234429486301433,2,-1,2,3,2,3,0,normal,TXN-07C70E82,ACC-1021,CUST-2017
2090.0,7.645397699428633,0.000418,0.9952153110047847,0,0,0,8,0,0,-32503.0,16,16,0.6666666666666666,0.12415731102590809,-0.6666421585068643,0,1,269335.73,269335.73,269335.73,16,16,269335.73,0.053867146,269335.73,0.053867146,84033.25,1.313812332145018,3,-1,3,1,1,2,0,normal,TXN-21CEEE45,ACC-1007,CUST-2005
38846.6,10.567401577825798,0.00776932,0.9988004098170754,0,0,1,15,0,0,-27561.0,10,5,0.4166666666666667,2.20621216952053,1.6806779912127041,1,0,86899.75,176078.26,176078.26,5,10,176078.26,0.035215652,87399.75,0.01747995,38846.6,0.7176937972812863,2,0,2,1,1,1,0,normal,TXN-DA681392,ACC-1001,CUST-2001
92020.02,11.429772308194865,0.018404004,0.9997824386475899,0,0,1,8,0,0,-23251.0,9,9,0.375,2.038995980457275,0.7631758860889657,1,0,406170.58,406170.58,406170.58,9,9,406170.58,0.08123411600000001,406170.58,0.08123411600000001,171704.99,1.3614109137826664,2,-1,2,1,0,1,0,normal,TXN-F8873BEC,ACC-1014,CUST-2011
46493.04,10.7470794113177,0.009298608,0.9998503001739616,0,0,1,13,0,0,-12668.0,10,6,0.4166666666666667,1.8932747451504857,0.7720070942509786,0,0,120283.47,245569.43,245569.43,6,10,245569.43,0.049113885999999995,245569.43,0.049113885999999995,92395.96,1.1570810058645435,1,0,1,1,1,0,0,normal,TXN-2FDED4D5,ACC-1004,CUST-2003
11180.0,9.321971188147367,0.002236,0.998211091234347,0,0,0,12,0,0,16548.0,17,10,0.7083333333333334,0.6775377623208511,-0.2475205282731401,0,0,241327.96,280515.73,280515.73,10,17,280515.73,0.056103146,280515.73,0.056103146,84033.25,1.3027696729998506,3,-1,3,1,1,2,0,normal,TXN-897C86A7,ACC-1006,CUST-2005
171444.85,12.052022752290444,0.03428897,0.999738399841115,0,0,1,11,0,0,12218.0,10,8,0.4166666666666667,2.968148721373319,1.635191729509567,0,1,313890.42000000004,577615.43,577615.43,8,10,577615.43,0.11552308600000001,577615.43,0.11552308600000001,171704.99,1.2036195425007525,2,-1,2,1,2,0,0,normal,TXN-3BA3E214,ACC-1015,CUST-2011
2000,7.601402334583733,0.0004,1.0,0,0,0,20,0,0,35974.0,7,1,0.2916666666666667,0.12107631656440764,-0.5777015493408724,1,0,2000,115629.54999999999,115629.54999999999,1,7,115629.54999999999,0.023125909999999996,34646.9,0.006929380000000001,76982.65,1.5214147935701383,1,0,1,2,3,3,0,normal,TXN-6D146687,ACC-1000,CUST-2000
6820.0,8.82776136765472,0.001364,0.9970674486803519,0,0,0,20,0,0,7040.0,10,5,0.4166666666666667,0.3871327078434336,-0.6041055764220497,1,1,53200.35,176166.97999999998,176166.97999999998,5,10,176166.97999999998,0.03523339599999999,162576.97999999998,0.032515395999999995,65606.49,1.0145036167128434,1,0,1,2,1,2,0,normal,TXN-26B2955E,ACC-1018,CUST-2014
84985.72,11.350250287972331,0.016997144,0.9998319717712576,0,0,0,17,0,0,9140.0,6,2,0.25,1.7542287542941535,0.9527632184810428,0,0,85485.72,290677.20999999996,290677.20999999996,2,6,290677.20999999996,0.058135441999999996,120607.91,0.024121582,88462.21,0.7916224510603947,1,0,1,2,1,0,0,normal,TXN-3112462A,ACC-1009,CUST-2006
31932.52,10.371411520785239,0.006386504,0.9989816024541752,0,0,1,10,0,0,-17788.0,11,7,0.4583333333333333,1.6886515208490638,1.0227135445449502,0,1,119332.27,208010.78,208010.78,7,11,208010.78,0.041602156,188245.35,0.03764907,38846.6,0.673357192267826,2,0,2,1,3,1,0,normal,TXN-523381E3,ACC-1001,CUST-2001
200,5.303304908059076,4e-05,1.0,0,0,0,21,0,0,35823.0,9,2,0.375,0.012170646253878464,-0.6837721840957979,1,1,51495.2,147896.83000000002,147896.83000000002,2,9,147896.83000000002,0.029579366000000003,126736.83,0.025347366,67691.63,1.444676131498974,2,0,2,3,2,3,0,normal,TXN-18787C88,ACC-1022,CUST-2017
1000,6.90875477931522,0.0002,1.0,0,0,0,18,0,0,25398.0,8,3,0.3333333333333333,0.02275527658597807,-0.8634208590168267,0,1,232955.83000000002,351566.81,351566.81,3,8,351566.81,0.070313362,331019.62,0.066203924,118353.05,1.1318289490096474,1,0,1,2,0,3,0,normal,TXN-F738E333,ACC-1020,CUST-2016
17098.21,9.746787542593143,0.0034196419999999996,0.9998953106787202,0,0,0,9,0,0,-1772.0,12,8,0.5,0.9114630206461323,-0.13612121951575668,1,1,136430.48,225108.99,225108.99,8,12,225108.99,0.045021797999999995,225108.99,0.045021797999999995,38846.6,0.6504274621461142,2,0,2,1,1,1,0,normal,TXN-09CE46F6,ACC-1001,CUST-2001
6470.0,8.775085935057266,0.001294,0.9953632148377125,0,0,0,14,0,0,5787.0,5,2,0.20833333333333334,0.9418797590767657,-0.05433602190872538,1,0,10450.0,34346.21,34346.21,2,5,34346.21,0.006869242,13150.0,0.00263,20996.21,1.0696447564907452,1,0,1,2,3,2,0,normal,TXN-0481202C,ACC-1010,CUST-2007
23292.47,10.055928342763588,0.004658494,0.9996767195578657,0,0,0,9,0,0,-10679.0,7,7,0.2916666666666667,1.073726564153545,0.09034641871414031,1,1,151851.78,151851.78,151851.78,7,7,151851.78,0.030370356,151851.78,0.030370356,47313.3,0.8160430175635279,1,-1,1,1,1,1,0,normal,TXN-56EFC7B9,ACC-1003,CUST-2002
7640.0,8.941283763647567,0.001528,0.9947643979057592,0,0,0,20,0,0,7380.0,10,1,0.4166666666666667,0.2531191216686964,-0.2973069158855919,1,0,7640.0,301834.17000000004,301834.17000000004,1,10,301834.17000000004,0.06036683400000001,10560.0,0.002112,257137.07,2.5121544048397264,1,0,1,1,3,2,0,normal,TXN-391A618B,ACC-1011,CUST-2008
